Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
253-79-8154,E,Bangkok,Member,Male,Home and lifestyle,81.47,6,24.44,513.26,10/08/2019,9:38,Cash,488.82,4.76,24.44,7.1
696-72-6991,H,Sydney,Normal,Female,Electronic accessories,43.3,3,6.49,136.39,5/08/2019,9:15,Ewallet,129.9,4.76,6.49,7.4
893-73-1830,G,Seoul,Normal,Female,Sports and travel,39.99,1,2.0,41.99,4/08/2019,14:24,Credit card,39.99,4.76,2.0,7.4
299-40-3553,J,Madrid,Normal,Female,Fashion accessories,17.6,6,5.28,110.88,6/07/2019,18:12,Credit card,105.6,4.76,5.28,7.7
621-79-9356,F,Yangon,Normal,Female,Electronic accessories,87.46,5,21.86,459.16,11/04/2019,18:22,Cash,437.3,4.76,21.86,5.9
955-63-6543,G,Kuala Lumpur,Normal,Female,Health and beauty,16.34,6,4.9,102.94,18/09/2019,19:51,Cash,98.04,4.76,4.9,5.2
784-41-9750,H,Kuala Lumpur,Member,Male,Electronic accessories,47.67,7,16.68,350.37,9/06/2019,18:50,Cash,333.69,4.76,16.68,7.6
960-81-2191,J,Seoul,Member,Female,Health and beauty,98.02,1,4.9,102.92,7/09/2019,20:28,Ewallet,98.02,4.76,4.9,9.5
581-94-6864,B,New York,Member,Female,Fashion accessories,93.64,4,18.73,393.29,15/04/2019,13:16,Cash,374.56,4.76,18.73,6.2
219-15-4622,E,Kuala Lumpur,Member,Female,Sports and travel,27.84,9,12.53,263.09,12/09/2019,17:12,Ewallet,250.56,4.76,12.53,7.9
167-15-2757,C,Mexico City,Normal,Male,Health and beauty,83.49,4,16.7,350.66,13/02/2019,10:28,Ewallet,333.96,4.76,16.7,6.6
480-59-9187,E,Naypyitaw,Normal,Male,Health and beauty,24.58,5,6.14,129.04,17/09/2019,17:45,Ewallet,122.9,4.76,6.14,6.7
419-13-2067,B,New York,Normal,Female,Health and beauty,95.39,9,42.93,901.44,2/08/2019,17:59,Cash,858.51,4.76,42.93,8.5
404-54-9541,C,Toronto,Normal,Male,Food and beverages,41.39,4,8.28,173.84,25/07/2019,14:12,Cash,165.56,4.76,8.28,9.1
606-26-5930,G,Bangkok,Normal,Female,Health and beauty,39.35,7,13.77,289.22,21/01/2019,12:52,Credit card,275.45,4.76,13.77,6.8
353-13-5195,C,Chicago,Member,Female,Sports and travel,26.95,9,12.13,254.68,11/07/2019,9:16,Credit card,242.55,4.76,12.13,7.1
577-14-3487,H,Yangon,Normal,Female,Electronic accessories,37.77,3,5.67,118.98,4/08/2019,14:56,Credit card,113.31,4.76,5.67,9.1
269-10-4640,F,Kuala Lumpur,Normal,Female,Home and lifestyle,52.56,8,21.02,441.5,18/06/2019,17:22,Credit card,420.48,4.76,21.02,7.8
450-33-3132,A,Dubai,Member,Male,Home and lifestyle,24.99,7,8.75,183.68,20/06/2019,13:24,Ewallet,174.93,4.76,8.75,7.7
929-25-1545,I,Seoul,Member,Male,Home and lifestyle,86.36,9,38.86,816.1,13/02/2019,19:18,Ewallet,777.24,4.76,38.86,9.8
658-31-7128,I,Rome,Member,Female,Fashion accessories,45.84,8,18.34,385.06,17/01/2019,19:45,Ewallet,366.72,4.76,18.34,6.7
855-26-6209,H,Rome,Normal,Female,Sports and travel,65.51,5,16.38,343.93,19/07/2019,9:12,Cash,327.55,4.76,16.38,8.5
890-77-4587,B,Dubai,Member,Male,Electronic accessories,77.62,2,7.76,163.0,15/08/2019,10:40,Cash,155.24,4.76,7.76,8.0
811-56-6784,E,Mexico City,Member,Male,Sports and travel,11.19,2,1.12,23.5,4/06/2019,19:38,Ewallet,22.38,4.76,1.12,8.3
605-54-3120,H,Madrid,Member,Male,Fashion accessories,19.31,1,0.97,20.28,25/01/2019,16:33,Cash,19.31,4.76,0.97,8.8
798-19-1300,H,Dubai,Member,Male,Sports and travel,14.66,2,1.47,30.79,4/02/2019,15:12,Cash,29.32,4.76,1.47,7.2
179-98-2548,B,Mexico City,Normal,Male,Home and lifestyle,60.51,1,3.03,63.54,1/05/2019,13:34,Ewallet,60.51,4.76,3.03,10.0
377-44-1365,A,Berlin,Member,Female,Health and beauty,21.83,9,9.82,206.29,20/04/2019,9:28,Credit card,196.47,4.76,9.82,9.6
280-43-4494,G,Yangon,Member,Male,Health and beauty,65.71,9,29.57,620.96,1/02/2019,17:12,Cash,591.39,4.76,29.57,5.1
784-54-9359,F,Singapore,Normal,Male,Electronic accessories,95.26,2,9.53,200.05,10/07/2019,13:31,Credit card,190.52,4.76,9.53,5.7
885-49-5765,G,Naypyitaw,Normal,Female,Sports and travel,31.87,8,12.75,267.71,15/06/2019,15:26,Ewallet,254.96,4.76,12.75,8.8
830-59-9904,G,Bangkok,Member,Female,Fashion accessories,93.81,3,14.07,295.5,12/08/2019,19:48,Cash,281.43,4.76,14.07,6.2
898-59-3293,J,Sydney,Normal,Male,Electronic accessories,66.46,1,3.32,69.78,18/03/2019,9:43,Ewallet,66.46,4.76,3.32,6.9
142-87-4612,B,New York,Member,Male,Health and beauty,50.83,3,7.62,160.11,7/03/2019,10:59,Ewallet,152.49,4.76,7.62,9.4
235-78-1398,J,Yangon,Member,Female,Health and beauty,17.25,8,6.9,144.9,26/06/2019,14:33,Ewallet,138.0,4.76,6.9,9.1
987-98-9079,J,Madrid,Member,Female,Home and lifestyle,48.77,10,24.39,512.09,20/06/2019,12:10,Credit card,487.7,4.76,24.39,6.3
386-97-2044,C,Madrid,Member,Male,Food and beverages,97.92,9,44.06,925.34,4/05/2019,16:39,Credit card,881.28,4.76,44.06,6.3
357-30-2689,B,Paris,Normal,Male,Food and beverages,55.66,5,13.91,292.21,22/01/2019,10:24,Credit card,278.3,4.76,13.91,9.6
778-38-3164,J,Bangkok,Member,Female,Food and beverages,81.33,2,8.13,170.79,5/08/2019,18:41,Ewallet,162.66,4.76,8.13,5.6
641-68-3947,J,London,Normal,Male,Food and beverages,88.75,6,26.62,559.12,28/05/2019,14:35,Cash,532.5,4.76,26.62,8.6
624-17-7257,J,Dubai,Member,Male,Food and beverages,50.57,9,22.76,477.89,27/08/2019,19:26,Cash,455.13,4.76,22.76,7.3
261-19-5342,G,Rome,Normal,Male,Electronic accessories,96.07,2,9.61,201.75,20/01/2019,10:26,Cash,192.14,4.76,9.61,7.0
519-79-1210,F,Naypyitaw,Normal,Female,Electronic accessories,97.03,1,4.85,101.88,4/05/2019,18:24,Ewallet,97.03,4.76,4.85,10.0
535-18-6469,C,Dubai,Normal,Female,Fashion accessories,68.31,5,17.08,358.63,23/07/2019,9:57,Credit card,341.55,4.76,17.08,6.1
215-63-8467,B,Tokyo,Normal,Male,Sports and travel,85.02,5,21.25,446.35,25/06/2019,9:58,Ewallet,425.1,4.76,21.25,9.0
968-59-9063,G,Yangon,Member,Male,Fashion accessories,16.11,1,0.81,16.92,16/03/2019,15:41,Ewallet,16.11,4.76,0.81,9.4
643-48-6199,H,Singapore,Normal,Female,Electronic accessories,77.35,6,23.2,487.3,22/06/2019,10:20,Credit card,464.1,4.76,23.2,9.7
455-38-5902,A,Madrid,Member,Female,Electronic accessories,48.53,1,2.43,50.96,17/03/2019,14:10,Cash,48.53,4.76,2.43,8.2
564-89-3373,F,Mexico City,Member,Female,Home and lifestyle,41.21,8,16.48,346.16,20/08/2019,15:13,Ewallet,329.68,4.76,16.48,9.3
470-73-2405,B,Dubai,Member,Female,Fashion accessories,66.65,7,23.33,489.88,9/01/2019,13:33,Ewallet,466.55,4.76,23.33,8.4
196-57-3909,G,Bangkok,Normal,Male,Food and beverages,26.6,4,5.32,111.72,18/09/2019,10:21,Ewallet,106.4,4.76,5.32,8.2
603-26-5143,B,Dubai,Normal,Female,Health and beauty,88.25,5,22.06,463.31,19/09/2019,11:38,Cash,441.25,4.76,22.06,7.0
671-35-9826,E,Singapore,Normal,Male,Health and beauty,88.46,3,13.27,278.65,14/06/2019,18:13,Cash,265.38,4.76,13.27,7.9
196-65-4095,C,Chicago,Normal,Female,Fashion accessories,26.09,6,7.83,164.37,19/06/2019,15:15,Ewallet,156.54,4.76,7.83,8.0
599-33-1953,F,Berlin,Normal,Male,Electronic accessories,60.24,6,18.07,379.51,6/03/2019,14:18,Cash,361.44,4.76,18.07,8.0
894-56-5230,A,Los Angeles,Member,Female,Sports and travel,89.96,4,17.99,377.83,16/04/2019,13:46,Ewallet,359.84,4.76,17.99,7.6
276-45-8414,J,Mexico City,Normal,Male,Home and lifestyle,54.15,5,13.54,284.29,12/09/2019,16:51,Cash,270.75,4.76,13.54,6.5
565-30-3727,D,Sydney,Member,Female,Sports and travel,85.49,1,4.27,89.76,18/05/2019,11:49,Cash,85.49,4.76,4.27,6.6
204-56-3396,I,Yangon,Member,Male,Fashion accessories,24.21,3,3.63,76.26,21/01/2019,11:40,Credit card,72.63,4.76,3.63,7.0
752-33-9809,A,New York,Normal,Male,Home and lifestyle,45.7,10,22.85,479.85,17/03/2019,19:36,Cash,457.0,4.76,22.85,8.8
303-89-9273,I,Paris,Member,Female,Fashion accessories,46.77,8,18.71,392.87,24/09/2019,16:28,Cash,374.16,4.76,18.71,7.1
955-65-7490,H,Bangkok,Member,Male,Fashion accessories,24.02,9,10.81,226.99,10/02/2019,16:47,Ewallet,216.18,4.76,10.81,9.5
438-12-7193,E,Toronto,Member,Male,Food and beverages,22.07,3,3.31,69.52,7/08/2019,11:49,Cash,66.21,4.76,3.31,7.9
645-18-8618,F,Bangkok,Normal,Female,Electronic accessories,41.25,9,18.56,389.81,19/09/2019,12:32,Cash,371.25,4.76,18.56,5.4
650-96-3808,E,Chicago,Member,Male,Health and beauty,47.57,3,7.14,149.85,23/08/2019,18:21,Ewallet,142.71,4.76,7.14,5.8
365-77-4693,D,Los Angeles,Normal,Female,Home and lifestyle,83.78,4,16.76,351.88,1/03/2019,13:36,Credit card,335.12,4.76,16.76,7.3
803-89-7379,H,New York,Normal,Female,Electronic accessories,17.5,2,1.75,36.75,1/07/2019,19:26,Ewallet,35.0,4.76,1.75,8.8
992-67-2792,H,Tokyo,Member,Female,Electronic accessories,66.85,5,16.71,350.96,10/08/2019,12:10,Ewallet,334.25,4.76,16.71,5.8
347-12-4292,F,Paris,Member,Male,Fashion accessories,32.3,1,1.61,33.91,10/03/2019,14:16,Ewallet,32.3,4.76,1.61,8.4
249-76-9332,F,Naypyitaw,Normal,Male,Food and beverages,47.65,9,21.44,450.29,17/01/2019,11:38,Ewallet,428.85,4.76,21.44,5.2
286-46-9838,F,Sydney,Member,Male,Home and lifestyle,95.55,8,38.22,802.62,11/08/2019,14:28,Ewallet,764.4,4.76,38.22,6.1
590-18-7717,A,Seoul,Member,Male,Electronic accessories,39.72,3,5.96,125.12,28/07/2019,19:44,Ewallet,119.16,4.76,5.96,8.0
840-78-5399,C,New York,Normal,Male,Sports and travel,83.8,7,29.33,615.93,19/03/2019,19:33,Cash,586.6,4.76,29.33,9.6
413-87-4267,H,Los Angeles,Member,Female,Health and beauty,50.38,9,22.67,476.09,23/04/2019,10:33,Credit card,453.42,4.76,22.67,9.9
444-62-1737,A,Madrid,Member,Female,Electronic accessories,41.25,2,4.12,86.62,14/07/2019,20:35,Cash,82.5,4.76,4.12,5.4
255-37-9883,A,New York,Normal,Male,Sports and travel,72.08,8,28.83,605.47,28/09/2019,18:41,Cash,576.64,4.76,28.83,6.8
871-98-9662,H,Rome,Normal,Male,Food and beverages,11.45,3,1.72,36.07,27/03/2019,9:19,Cash,34.35,4.76,1.72,9.3
372-45-8317,D,Mexico City,Member,Male,Food and beverages,13.4,10,6.7,140.7,1/02/2019,20:28,Credit card,134.0,4.76,6.7,8.7
228-74-5127,G,Berlin,Normal,Female,Sports and travel,12.19,3,1.83,38.4,26/02/2019,11:33,Credit card,36.57,4.76,1.83,6.1
625-12-4618,I,Bangkok,Member,Female,Fashion accessories,63.83,5,15.96,335.11,5/06/2019,14:26,Cash,319.15,4.76,15.96,8.1
516-43-4488,D,Los Angeles,Member,Male,Electronic accessories,78.28,8,31.31,657.55,23/06/2019,14:29,Credit card,626.24,4.76,31.31,6.3
977-85-5571,I,Chicago,Member,Female,Food and beverages,66.02,6,19.81,415.93,22/03/2019,11:26,Credit card,396.12,4.76,19.81,6.9
764-14-9363,B,Mexico City,Member,Male,Electronic accessories,74.55,10,37.27,782.77,17/07/2019,18:54,Ewallet,745.5,4.76,37.27,9.9
266-78-4526,C,Chicago,Member,Female,Fashion accessories,47.84,8,19.14,401.86,24/02/2019,12:51,Credit card,382.72,4.76,19.14,7.4
677-57-5797,E,Toronto,Normal,Female,Sports and travel,86.72,6,26.02,546.34,7/09/2019,9:36,Cash,520.32,4.76,26.02,9.2
906-34-4847,D,Singapore,Member,Female,Fashion accessories,81.03,2,8.1,170.16,26/05/2019,10:53,Credit card,162.06,4.76,8.1,5.1
964-79-5251,B,London,Member,Male,Electronic accessories,84.34,5,21.09,442.79,1/02/2019,10:22,Ewallet,421.7,4.76,21.09,9.4
701-61-4474,E,Berlin,Normal,Male,Food and beverages,42.83,1,2.14,44.97,7/03/2019,19:40,Credit card,42.83,4.76,2.14,6.8
886-94-8593,E,Rome,Normal,Female,Home and lifestyle,35.21,10,17.61,369.71,12/08/2019,13:33,Cash,352.1,4.76,17.61,7.0
415-74-8322,A,Berlin,Normal,Male,Health and beauty,29.84,3,4.48,94.0,19/07/2019,13:55,Cash,89.52,4.76,4.48,5.6
556-84-7995,G,Kuala Lumpur,Normal,Male,Fashion accessories,35.14,1,1.76,36.9,23/04/2019,17:25,Ewallet,35.14,4.76,1.76,8.2
688-77-7380,E,Dubai,Member,Female,Food and beverages,16.81,9,7.56,158.85,2/05/2019,16:57,Cash,151.29,4.76,7.56,7.3
380-96-6095,E,Dubai,Normal,Male,Sports and travel,57.58,8,23.03,483.67,21/05/2019,14:15,Cash,460.64,4.76,23.03,7.1
418-62-8217,A,Sydney,Member,Male,Food and beverages,65.26,4,13.05,274.09,1/05/2019,19:50,Ewallet,261.04,4.76,13.05,5.4
850-89-8620,E,Seoul,Member,Male,Fashion accessories,76.81,2,7.68,161.3,9/05/2019,16:40,Ewallet,153.62,4.76,7.68,5.9
913-66-6379,A,Mexico City,Member,Male,Electronic accessories,12.28,5,3.07,64.47,5/05/2019,16:32,Credit card,61.4,4.76,3.07,6.1
633-40-2401,J,Naypyitaw,Member,Female,Fashion accessories,89.62,10,44.81,941.01,23/09/2019,13:45,Cash,896.2,4.76,44.81,5.9
178-26-9725,J,Mexico City,Normal,Female,Home and lifestyle,13.77,6,4.13,86.75,18/09/2019,17:40,Cash,82.62,4.76,4.13,7.6
226-41-4875,F,London,Member,Female,Electronic accessories,27.18,1,1.36,28.54,28/07/2019,18:16,Ewallet,27.18,4.76,1.36,6.5
389-53-1946,J,Yangon,Normal,Female,Health and beauty,15.63,8,6.25,131.29,25/02/2019,19:34,Cash,125.04,4.76,6.25,5.1
616-86-2431,A,Rome,Normal,Male,Food and beverages,57.44,1,2.87,60.31,5/08/2019,11:21,Credit card,57.44,4.76,2.87,6.8
310-39-2923,J,Toronto,Normal,Female,Sports and travel,41.56,4,8.31,174.55,27/05/2019,11:47,Credit card,166.24,4.76,8.31,5.8
794-75-3691,B,Rome,Normal,Male,Food and beverages,10.41,4,2.08,43.72,28/02/2019,13:58,Ewallet,41.64,4.76,2.08,9.6
127-45-2367,I,Berlin,Normal,Female,Fashion accessories,91.63,7,32.07,673.48,20/06/2019,15:27,Credit card,641.41,4.76,32.07,8.0
761-33-9002,G,Madrid,Member,Male,Health and beauty,46.42,6,13.93,292.45,9/03/2019,11:29,Ewallet,278.52,4.76,13.93,8.1
540-66-1572,E,Bangkok,Normal,Female,Fashion accessories,51.08,4,10.22,214.54,24/03/2019,20:10,Credit card,204.32,4.76,10.22,8.3
768-58-9318,D,Berlin,Normal,Male,Fashion accessories,72.82,7,25.49,535.23,28/07/2019,20:29,Credit card,509.74,4.76,25.49,9.6
465-52-7822,C,Seoul,Normal,Male,Home and lifestyle,61.01,3,9.15,192.18,15/01/2019,17:36,Ewallet,183.03,4.76,9.15,9.3
423-12-6918,I,Mexico City,Member,Female,Health and beauty,61.08,3,9.16,192.4,25/09/2019,20:41,Ewallet,183.24,4.76,9.16,7.6
343-66-8217,E,Madrid,Normal,Male,Health and beauty,91.34,9,41.1,863.16,1/02/2019,14:20,Ewallet,822.06,4.76,41.1,6.2
629-96-9755,J,New York,Normal,Male,Sports and travel,20.65,6,6.2,130.1,28/08/2019,15:10,Cash,123.9,4.76,6.2,5.2
213-67-8782,F,New York,Normal,Female,Health and beauty,60.98,10,30.49,640.29,5/08/2019,19:13,Cash,609.8,4.76,30.49,6.9
895-81-2277,G,Kuala Lumpur,Member,Female,Health and beauty,76.09,6,22.83,479.37,27/04/2019,16:41,Cash,456.54,4.76,22.83,6.7
451-36-9650,F,Paris,Normal,Male,Sports and travel,16.45,9,7.4,155.45,23/04/2019,19:53,Cash,148.05,4.76,7.4,5.9
941-20-4489,I,Dubai,Member,Male,Sports and travel,54.48,5,13.62,286.02,26/04/2019,17:51,Credit card,272.4,4.76,13.62,9.7
792-85-4619,E,Seoul,Normal,Male,Home and lifestyle,67.32,8,26.93,565.49,16/09/2019,11:26,Ewallet,538.56,4.76,26.93,5.1
589-47-4400,D,Berlin,Normal,Female,Health and beauty,16.11,5,4.03,84.58,26/08/2019,20:19,Credit card,80.55,4.76,4.03,7.5
570-98-1425,H,Bangkok,Normal,Male,Food and beverages,21.58,1,1.08,22.66,16/09/2019,17:16,Credit card,21.58,4.76,1.08,7.1
903-16-1652,G,Toronto,Normal,Male,Health and beauty,87.26,5,21.82,458.12,2/03/2019,19:13,Credit card,436.3,4.76,21.82,9.7
749-16-8367,E,Bangkok,Member,Female,Health and beauty,88.69,6,26.61,558.75,26/07/2019,9:31,Ewallet,532.14,4.76,26.61,9.8
835-23-6710,J,Bangkok,Member,Female,Fashion accessories,86.45,2,8.65,181.55,21/03/2019,20:46,Credit card,172.9,4.76,8.65,9.4
477-62-7551,F,Bangkok,Member,Female,Home and lifestyle,91.37,1,4.57,95.94,15/08/2019,17:38,Credit card,91.37,4.76,4.57,8.3
893-23-6054,G,Los Angeles,Normal,Female,Health and beauty,63.36,7,22.18,465.7,7/05/2019,15:18,Cash,443.52,4.76,22.18,5.3
325-79-4678,G,Madrid,Normal,Female,Fashion accessories,26.74,10,13.37,280.77,16/05/2019,19:29,Credit card,267.4,4.76,13.37,5.8
290-30-5704,C,Chicago,Member,Male,Health and beauty,90.72,2,9.07,190.51,28/01/2019,19:43,Credit card,181.44,4.76,9.07,5.3
915-36-9956,D,Yangon,Normal,Male,Sports and travel,30.47,6,9.14,191.96,5/08/2019,9:31,Credit card,182.82,4.76,9.14,6.1
756-40-2099,A,London,Member,Male,Home and lifestyle,18.36,10,9.18,192.78,17/06/2019,16:54,Credit card,183.6,4.76,9.18,7.1
878-55-9128,H,Sydney,Normal,Male,Fashion accessories,54.88,4,10.98,230.5,6/03/2019,9:55,Credit card,219.52,4.76,10.98,7.7
768-85-3633,D,Dubai,Member,Male,Health and beauty,34.67,8,13.87,291.23,21/06/2019,19:38,Ewallet,277.36,4.76,13.87,5.6
440-35-5671,C,New York,Member,Male,Food and beverages,45.07,5,11.27,236.62,19/05/2019,11:32,Ewallet,225.35,4.76,11.27,7.0
549-97-4335,D,Tokyo,Normal,Male,Food and beverages,77.23,2,7.72,162.18,21/03/2019,11:34,Cash,154.46,4.76,7.72,5.7
468-34-1859,C,Berlin,Normal,Male,Home and lifestyle,39.94,7,13.98,293.56,26/06/2019,15:33,Cash,279.58,4.76,13.98,7.2
608-64-6189,E,New York,Member,Male,Electronic accessories,46.48,3,6.97,146.41,16/06/2019,19:46,Ewallet,139.44,4.76,6.97,7.2
488-16-3561,B,Los Angeles,Member,Male,Fashion accessories,60.8,3,9.12,191.52,6/01/2019,11:26,Cash,182.4,4.76,9.12,9.5
820-82-2330,C,Tokyo,Member,Female,Fashion accessories,25.11,4,5.02,105.46,4/05/2019,18:43,Ewallet,100.44,4.76,5.02,6.8
868-67-8325,J,Bangkok,Normal,Male,Fashion accessories,30.31,9,13.64,286.43,4/02/2019,19:13,Cash,272.79,4.76,13.64,6.6
156-37-9856,D,Naypyitaw,Normal,Female,Health and beauty,63.47,10,31.74,666.44,11/01/2019,13:51,Cash,634.7,4.76,31.74,5.9
168-39-8396,D,New York,Normal,Female,Food and beverages,48.63,8,19.45,408.49,28/07/2019,11:37,Cash,389.04,4.76,19.45,9.7
119-79-3849,G,Mexico City,Member,Male,Health and beauty,41.18,10,20.59,432.39,25/05/2019,12:31,Ewallet,411.8,4.76,20.59,7.3
647-13-5457,J,Los Angeles,Member,Female,Sports and travel,11.33,9,5.1,107.07,21/08/2019,18:18,Cash,101.97,4.76,5.1,7.7
925-97-8559,J,Mexico City,Normal,Female,Home and lifestyle,85.94,8,34.38,721.9,5/09/2019,19:16,Cash,687.52,4.76,34.38,8.3
375-72-7051,C,Sydney,Normal,Female,Sports and travel,11.36,5,2.84,59.64,25/05/2019,17:13,Cash,56.8,4.76,2.84,5.6
200-25-1701,B,Kuala Lumpur,Normal,Female,Food and beverages,73.54,7,25.74,540.52,28/09/2019,20:13,Credit card,514.78,4.76,25.74,8.8
400-76-3452,H,Bangkok,Normal,Male,Home and lifestyle,81.52,1,4.08,85.6,16/09/2019,20:36,Ewallet,81.52,4.76,4.08,10.0
523-42-3759,A,Los Angeles,Normal,Male,Fashion accessories,88.14,2,8.81,185.09,13/02/2019,11:51,Credit card,176.28,4.76,8.81,7.3
398-95-5834,C,Berlin,Member,Female,Food and beverages,87.19,5,21.8,457.75,11/06/2019,19:28,Cash,435.95,4.76,21.8,5.4
939-85-8109,G,Bangkok,Normal,Male,Food and beverages,15.52,4,3.1,65.18,18/01/2019,17:23,Credit card,62.08,4.76,3.1,9.6
395-77-5915,H,New York,Member,Male,Sports and travel,86.18,1,4.31,90.49,9/06/2019,18:57,Cash,86.18,4.76,4.31,7.1
666-93-1012,F,Mexico City,Member,Female,Sports and travel,74.62,6,22.39,470.11,12/08/2019,20:27,Credit card,447.72,4.76,22.39,6.1
106-81-6789,J,Dubai,Normal,Female,Home and lifestyle,82.22,9,37.0,776.98,26/09/2019,19:33,Cash,739.98,4.76,37.0,7.6
992-84-5509,G,Los Angeles,Normal,Male,Health and beauty,44.81,7,15.68,329.35,16/05/2019,13:35,Credit card,313.67,4.76,15.68,5.0
562-88-6722,D,New York,Member,Male,Health and beauty,76.96,6,23.09,484.85,1/06/2019,17:49,Ewallet,461.76,4.76,23.09,5.3
912-35-1707,C,Singapore,Normal,Male,Food and beverages,76.62,7,26.82,563.16,18/04/2019,18:46,Cash,536.34,4.76,26.82,5.7
189-18-5510,C,Naypyitaw,Member,Male,Health and beauty,39.78,5,9.95,208.85,4/08/2019,15:21,Ewallet,198.9,4.76,9.95,6.8
135-49-9765,F,Los Angeles,Normal,Female,Home and lifestyle,29.06,9,13.08,274.62,3/03/2019,17:53,Ewallet,261.54,4.76,13.08,9.6
346-27-6917,I,Yangon,Normal,Male,Fashion accessories,75.77,8,30.31,636.47,20/06/2019,18:41,Cash,606.16,4.76,30.31,6.3
604-96-3442,D,Dubai,Member,Male,Sports and travel,77.35,1,3.87,81.22,23/04/2019,16:50,Cash,77.35,4.76,3.87,7.9
394-92-1076,A,Sydney,Member,Male,Home and lifestyle,75.69,3,11.35,238.42,9/07/2019,10:20,Cash,227.07,4.76,11.35,9.3
976-19-3945,B,Sydney,Member,Male,Electronic accessories,18.17,6,5.45,114.47,4/02/2019,14:47,Cash,109.02,4.76,5.45,5.6
354-98-6930,J,Berlin,Member,Male,Electronic accessories,32.17,8,12.87,270.23,20/01/2019,10:23,Credit card,257.36,4.76,12.87,9.5
510-60-8748,C,Bangkok,Normal,Male,Health and beauty,80.88,6,24.26,509.54,26/02/2019,12:15,Ewallet,485.28,4.76,24.26,6.1
400-17-9616,H,Mexico City,Normal,Male,Electronic accessories,93.76,1,4.69,98.45,27/08/2019,11:57,Ewallet,93.76,4.76,4.69,9.0
622-26-5024,G,Toronto,Normal,Male,Fashion accessories,51.78,2,5.18,108.74,24/04/2019,12:44,Cash,103.56,4.76,5.18,5.5
830-28-9245,D,Los Angeles,Normal,Male,Home and lifestyle,21.58,7,7.55,158.61,17/03/2019,17:30,Cash,151.06,4.76,7.55,6.3
783-79-5297,I,London,Normal,Male,Sports and travel,68.67,7,24.03,504.72,23/09/2019,14:42,Ewallet,480.69,4.76,24.03,9.3
501-57-6960,G,New York,Member,Male,Health and beauty,69.38,6,20.81,437.09,14/05/2019,12:27,Ewallet,416.28,4.76,20.81,8.4
494-55-2390,I,Mexico City,Member,Male,Electronic accessories,93.96,7,32.89,690.61,6/02/2019,16:55,Credit card,657.72,4.76,32.89,7.2
426-72-2291,E,Mexico City,Normal,Male,Health and beauty,16.67,2,1.67,35.01,9/09/2019,12:34,Credit card,33.34,4.76,1.67,6.6
915-54-5475,E,Berlin,Member,Female,Health and beauty,67.69,5,16.92,355.37,12/05/2019,16:58,Credit card,338.45,4.76,16.92,8.5
684-99-4877,G,Los Angeles,Normal,Female,Electronic accessories,96.37,10,48.19,1011.89,4/09/2019,15:57,Credit card,963.7,4.76,48.19,7.9
527-89-3354,F,Dubai,Member,Female,Health and beauty,19.13,5,4.78,100.43,20/08/2019,12:23,Ewallet,95.65,4.76,4.78,7.8
800-11-6843,D,Kuala Lumpur,Normal,Female,Electronic accessories,12.04,2,1.2,25.28,16/06/2019,16:37,Ewallet,24.08,4.76,1.2,8.2
220-90-6634,G,Berlin,Normal,Male,Health and beauty,97.7,1,4.89,102.59,10/03/2019,17:41,Cash,97.7,4.76,4.89,9.7
445-70-4268,C,Bangkok,Normal,Female,Home and lifestyle,58.18,6,17.45,366.53,18/08/2019,19:21,Ewallet,349.08,4.76,17.45,7.1
647-40-9883,J,Kuala Lumpur,Normal,Female,Electronic accessories,35.84,4,7.17,150.53,14/05/2019,17:32,Ewallet,143.36,4.76,7.17,9.7
228-56-3864,D,Dubai,Member,Female,Electronic accessories,92.58,1,4.63,97.21,2/08/2019,20:54,Ewallet,92.58,4.76,4.63,9.9
451-33-1334,D,Seoul,Normal,Female,Home and lifestyle,98.19,2,9.82,206.2,5/07/2019,17:28,Credit card,196.38,4.76,9.82,8.3
728-79-2774,D,New York,Normal,Female,Electronic accessories,98.37,7,34.43,723.02,3/05/2019,19:41,Credit card,688.59,4.76,34.43,6.9
900-20-3052,C,Sydney,Member,Male,Fashion accessories,46.68,7,16.34,343.1,27/04/2019,10:14,Credit card,326.76,4.76,16.34,7.2
745-59-1720,E,Seoul,Normal,Male,Health and beauty,46.48,7,16.27,341.63,14/02/2019,19:54,Credit card,325.36,4.76,16.27,6.3
719-69-2777,I,Bangkok,Member,Male,Food and beverages,80.5,9,36.23,760.73,15/07/2019,15:45,Ewallet,724.5,4.76,36.23,6.7
235-10-2632,A,Chicago,Normal,Male,Electronic accessories,42.21,1,2.11,44.32,9/03/2019,16:15,Credit card,42.21,4.76,2.11,7.6
576-97-6784,E,Madrid,Normal,Male,Sports and travel,41.46,1,2.07,43.53,5/03/2019,14:33,Cash,41.46,4.76,2.07,8.1
574-58-9990,F,Sydney,Normal,Female,Health and beauty,73.01,7,25.55,536.62,9/04/2019,19:27,Ewallet,511.07,4.76,25.55,5.9
470-75-5940,H,Yangon,Normal,Female,Fashion accessories,13.7,3,2.05,43.15,16/03/2019,19:16,Cash,41.1,4.76,2.05,8.1
411-72-5645,D,Mexico City,Member,Female,Fashion accessories,13.04,8,5.22,109.54,1/09/2019,15:11,Ewallet,104.32,4.76,5.22,8.7
